"","HarvestDate","Cover","Crop","WaterTreat","NitroTreat","Block","radn","RadInt","RadIntSum"
"334",2012-11-18,0.0431131845502912,"Maize","Irrigated","High N","4",13.9,0.599273265249048,1.57145907822738
"335",2012-11-18,0.0622198695521091,"Maize","Dryland","High N","2",13.9,0.864856186774317,3.94535795213894
"336",2012-11-18,0.0442225326725281,"Maize","Irrigated","Low N","3",13.9,0.614693204148141,1.81928670127547
"337",2012-11-19,0.061998934306675,"Maize","Dryland","Median N","3",29.2,1.81036888175491,3.94617676437369
"338",2012-11-19,0.0602285740819168,"Maize","Irrigated","Low N","4",29.2,1.75867436319197,3.96969805014054
"339",2012-11-19,0.073644478498893,"Maize","Irrigated","High N","3",29.2,2.15041877216768,4.88210042390438
"340",2012-11-19,0.0692610330725378,"Maize","Dryland","Low N","3",29.2,2.0224221657181,5.20735052157307
"341",2012-11-19,0.0578527007990344,"Maize","Irrigated","High N","4",29.2,1.6892988633318,3.26075794155918
"342",2012-11-19,0.0719156382276695,"Maize","Dryland","Low N","1",29.2,2.09993663624795,5.40982206616871
"343",2012-11-19,0.0654564396574065,"Maize","Dryland","Median N","1",29.2,1.91132803799627,4.98136879323441
"344",2012-11-19,0.046881944191908,"Maize","Dryland","Low N","4",29.2,1.36895277040371,2.657064002887
"345",2012-11-19,0.0800480424636932,"Maize","Dryland","Median N","2",29.2,2.33740283993984,6.62527085595546
"346",2012-11-19,0.0700335755011153,"Maize","Dryland","High N","3",29.2,2.04498040463257,5.15451608312486
"347",2012-11-19,0.0657809558907876,"Maize","Irrigated","High N","1",29.2,1.920803912011,4.58717936881129
"348",2012-11-19,0.075475939373731,"Maize","Dryland","High N","4",29.2,2.20389742971295,5.59311186672567
"349",2012-11-19,0.0689190171495564,"Maize","Dryland","Median N","4",29.2,2.01243530076705,4.59475692301434
"350",2012-11-19,0.0584792719502667,"Maize","Irrigated","Median N","3",29.2,1.70759474094779,3.42267868370989
"351",2012-11-19,0.0601507773944811,"Maize","Irrigated","Median N","2",29.2,1.75640269991885,3.65512157849294
"352",2012-11-19,0.0715538830312841,"Maize","Irrigated","Low N","2",29.2,2.0893733845135,4.99251644241149
"353",2012-11-19,0.0724891850627531,"Maize","Irrigated","High N","2",29.2,2.11668420383239,4.86747563656772
"354",2012-11-19,0.0575520053001199,"Maize","Dryland","Low N","2",29.2,1.6805185547635,4.19462215319532
"355",2012-11-19,0.0736300174613784,"Maize","Dryland","High N","2",29.2,2.14999650987225,6.09535446201119
"356",2012-11-19,0.0437234641655583,"Maize","Dryland","High N","1",29.2,1.2767251536343,2.34468249238291
"357",2012-11-19,0.0545389432851559,"Maize","Irrigated","Median N","4",29.2,1.59253714392655,3.07678820760951
"358",2012-11-19,0.0576432834883524,"Maize","Irrigated","Low N","3",29.2,1.68318387785989,3.50247057913536
"359",2012-11-19,0.0703863465905465,"Maize","Irrigated","Low N","1",29.2,2.05528132044396,4.70689602060899
"360",2012-11-19,0.0633588999195779,"Maize","Irrigated","Median N","1",29.2,1.85007987765167,3.75256064279135
"361",2012-11-20,0.0726755663179948,"Maize","Irrigated","Median N","3",19.3,1.4026384299373,4.82531711364718
"362",2012-11-20,0.0756372915384866,"Maize","Dryland","Median N","3",19.3,1.45979972669279,5.40597649106649
"363",2012-11-20,0.0890414590262562,"Maize","Dryland","High N","4",19.3,1.71850015920674,7.31161202593241
"364",2012-11-20,0.0827408402157492,"Maize","Dryland","High N","3",19.3,1.59689821616396,6.75141429928882
"365",2012-11-20,0.0741540307077501,"Maize","Irrigated","Median N","2",19.3,1.43117279265958,5.08629437115252
"366",2012-11-20,0.0845675715907185,"Maize","Dryland","Low N","1",19.3,1.63215413170087,7.04197619786957
"367",2012-11-20,0.0586960122828793,"Maize","Dryland","Low N","4",19.3,1.13283303705957,3.78989703994657
"368",2012-11-20,0.0785427564058453,"Maize","Irrigated","Median N","1",19.3,1.51587519863281,5.26843584142416
"369",2012-11-20,0.0559281969208033,"Maize","Dryland","High N","1",19.3,1.0794142005715,3.42409669295442
"370",2012-11-20,0.0924561319764375,"Maize","Dryland","Median N","2",19.3,1.78440334714524,8.40967420310071
"371",2012-11-20,0.0767768577452632,"Maize","Dryland","Median N","1",19.3,1.48179335448358,6.46316214771799
"372",2012-11-20,0.0728716064596937,"Maize","Irrigated","Low N","4",19.3,1.40642200467209,5.37612005481263
"373",2012-11-20,0.084860544894736,"Maize","Irrigated","Low N","1",19.3,1.6378085164684,6.34470453707739
"374",2012-11-20,0.0854676672737632,"Maize","Irrigated","Low N","2",19.3,1.64952597838363,6.64204242079512
"375",2012-11-20,0.0889785091675781,"Maize","Irrigated","High N","3",19.3,1.71728522693426,6.59938565083863
"376",2012-11-20,0.0710640343041766,"Maize","Irrigated","Low N","3",19.3,1.37153586207061,4.87400644120597
"377",2012-11-20,0.0725922170477777,"Maize","Irrigated","High N","4",19.3,1.40102978902211,4.66178773058129
"378",2012-11-20,0.0831538210490247,"Maize","Dryland","Median N","4",19.3,1.60486874624618,6.19962566926052
"379",2012-11-20,0.0850401653706478,"Maize","Dryland","High N","2",19.3,1.6412751916535,7.73662965366469
"380",2012-11-20,0.0684092455238457,"Maize","Irrigated","Median N","4",19.3,1.32029843861022,4.39708664621973
"381",2012-11-20,0.0814553948755932,"Maize","Dryland","Low N","3",19.3,1.57208912109895,6.77943964267202
"382",2012-11-20,0.0873070284525647,"Maize","Irrigated","High N","2",19.3,1.6850256491345,6.55250128570222
"383",2012-11-20,0.0785808268704638,"Maize","Irrigated","High N","1",19.3,1.51660995859995,6.10378932741124
"384",2012-11-20,0.0681346846066776,"Maize","Dryland","Low N","2",19.3,1.31499941290888,5.5096215661042
"385",2012-11-21,0.0881572840210192,"Maize","Irrigated","Median N","2",17.5,1.54275247036784,6.62904684152035
"386",2012-11-21,0.0880972758331198,"Maize","Dryland","Median N","1",17.5,1.5417023270796,8.00486447479758
"387",2012-11-21,0.0855146388374707,"Maize","Irrigated","Low N","4",17.5,1.49650617965574,6.87262623446837
"388",2012-11-21,0.104864221489182,"Maize","Dryland","Median N","2",17.5,1.83512387606068,10.2447980791614
"389",2012-11-21,0.0913806978501401,"Maize","Irrigated","High N","1",17.5,1.59916221237745,7.70295153978869
"390",2012-11-21,0.087331733296521,"Maize","Irrigated","High N","4",17.5,1.52830533268912,6.19009306327041
"391",2012-11-21,0.102124871842376,"Maize","Irrigated","High N","2",17.5,1.78718525724158,8.3396865429438
"392",2012-11-21,0.104312539836263,"Maize","Irrigated","High N","3",17.5,1.8254694471346,8.42485509797324
"393",2012-11-21,0.0972195049537675,"Maize","Dryland","Low N","1",17.5,1.70134133669093,8.7433175345605
"394",2012-11-21,0.0936497566786487,"Maize","Dryland","Low N","3",17.5,1.63887074187635,8.41831038454837
"395",2012-11-21,0.0787173639132352,"Maize","Dryland","Low N","2",17.5,1.37755386848162,6.88717543458582
"396",2012-11-21,0.0822795477625355,"Maize","Irrigated","Median N","4",17.5,1.43989208584437,5.8369787320641
"397",2012-11-21,0.0705100803738506,"Maize","Dryland","Low N","4",17.5,1.23392640654239,5.02382344648896
"398",2012-11-21,0.102606978678781,"Maize","Dryland","High N","4",17.5,1.79562212687867,9.10723415281108
"399",2012-11-21,0.0954481049303832,"Maize","Dryland","High N","3",17.5,1.67034183628171,8.42175613557052
"400",2012-11-21,0.0964503132799171,"Maize","Dryland","High N","2",17.5,1.68788048239855,9.42451013606324
"401",2012-11-21,0.0892756487702982,"Maize","Dryland","Median N","3",17.5,1.56232385348022,6.9683003445467
"402",2012-11-21,0.0844847851200008,"Maize","Irrigated","Low N","3",17.5,1.47848373960001,6.35249018080599
"403",2012-11-21,0.0993347431989256,"Maize","Irrigated","Low N","1",17.5,1.7383580059812,8.08306254305859
"404",2012-11-21,0.0993814515162422,"Maize","Irrigated","Low N","2",17.5,1.73917540153424,8.38121782232936
"405",2012-11-21,0.0937266128921127,"Maize","Irrigated","Median N","1",17.5,1.64021572561197,6.90865156703613
"406",2012-11-21,0.0868718606857229,"Maize","Irrigated","Median N","3",17.5,1.52025756200015,6.34557467564734
"407",2012-11-21,0.0681329296760482,"Maize","Dryland","High N","1",17.5,1.19232626933084,4.61642296228526
"408",2012-11-21,0.097388624948493,"Maize","Dryland","Median N","4",17.5,1.70430093659863,7.90392660585915
"409",2012-11-22,0.0823241484648219,"Maize","Dryland","Low N","4",31,2.55204860240948,7.57587204889844
"410",2012-11-22,0.101068155053451,"Maize","Irrigated","Median N","3",31,3.13311280665698,9.47868748230432
"411",2012-11-22,0.0893000432197928,"Maize","Dryland","Low N","2",31,2.76830133981358,9.65547677439939
"412",2012-11-22,0.0961498500012254,"Maize","Irrigated","Median N","4",31,2.98064535003799,8.81762408210209
"413",2012-11-22,0.108155369645017,"Maize","Dryland","High N","3",31,3.35281645899553,11.7745725945661
"414",2012-11-22,0.117272311001926,"Maize","Dryland","Median N","2",31,3.63544164105971,13.8802397202211
"415",2012-11-22,0.10291400600211,"Maize","Dryland","Median N","3",31,3.19033418606541,10.1586345306121
"416",2012-11-22,0.109871438316816,"Maize","Dryland","Low N","1",31,3.4060145878213,12.1493321223818
"417",2012-11-22,0.0981576712152475,"Maize","Irrigated","Low N","4",31,3.04288780767267,9.91551404214104
"418",2012-11-22,0.113295235758721,"Maize","Irrigated","Low N","2",31,3.51215230852035,11.8933701308497
"419",2012-11-22,0.119646570504948,"Maize","Irrigated","High N","3",31,3.70904368565339,12.1338987836266
"420",2012-11-22,0.0979055359358251,"Maize","Irrigated","Low N","3",31,3.03507161401058,9.38756179481656
"421",2012-11-22,0.102071249545264,"Maize","Irrigated","High N","4",31,3.16420873590318,9.35430179917359
"422",2012-11-22,0.10891046937838,"Maize","Irrigated","Median N","1",31,3.37622455072978,10.2848761177659
"423",2012-11-22,0.102160537334288,"Maize","Irrigated","Median N","2",31,3.16697665736293,9.79602349888328
"424",2012-11-22,0.0994176939209765,"Maize","Dryland","Median N","1",31,3.08194851155027,11.0868129863479
"425",2012-11-22,0.105844118481704,"Maize","Dryland","Low N","3",31,3.28116767293282,11.6994780574812
"426",2012-11-22,0.0803376624312932,"Maize","Dryland","High N","1",31,2.49046753537009,7.10689049765535
"427",2012-11-22,0.107860461189186,"Maize","Dryland","High N","2",31,3.34367429686477,12.768184432928
"428",2012-11-22,0.104180568829816,"Maize","Irrigated","High N","1",31,3.2295976337243,10.932549173513
"429",2012-11-22,0.116172498331307,"Maize","Dryland","High N","4",31,3.60134744827052,12.7085816010816
"430",2012-11-22,0.111623428847961,"Maize","Dryland","Median N","4",31,3.46032629428679,11.3642529001459
"431",2012-11-22,0.113808941503115,"Maize","Irrigated","Low N","1",31,3.52807718659656,11.6111397296552
"432",2012-11-22,0.116942715232188,"Maize","Irrigated","High N","2",31,3.62522417219783,11.9649107151416
"433",2012-11-23,0.115264449421179,"Maize","Irrigated","Median N","3",26.8,3.0890872444876,12.5677747267919
"434",2012-11-23,0.116980439809493,"Maize","Irrigated","High N","1",26.8,3.13507578689441,14.0676249604074
"435",2012-11-23,0.116810765794008,"Maize","Irrigated","High N","4",26.8,3.13052852327941,12.484830322453
"436",2012-11-23,0.124094325864648,"Maize","Irrigated","Median N","1",26.8,3.32572793317257,13.6106040509385
"437",2012-11-23,0.116163790647557,"Maize","Irrigated","Median N","2",26.8,3.11318958935453,12.9092130882378
"438",2012-11-23,0.122523371679866,"Maize","Dryland","Low N","1",26.8,3.28362636102041,15.4329584834022
"439",2012-11-23,0.0941382165557933,"Maize","Dryland","Low N","4",26.8,2.52290420369526,10.0987762525937
"440",2012-11-23,0.11803848028476,"Maize","Dryland","Low N","3",26.8,3.16343127163157,14.8629093291128
"441",2012-11-23,0.129680400514671,"Maize","Dryland","Median N","2",26.8,3.47543473379318,17.3556744540143
"442",2012-11-23,0.116552363233921,"Maize","Dryland","Median N","3",26.8,3.12360333466908,13.2822378652812
"443",2012-11-23,0.129738017983832,"Maize","Dryland","High N","4",26.8,3.4769788819667,16.1855604830483
"444",2012-11-23,0.12585823274743,"Maize","Dryland","Median N","4",26.8,3.37300063763112,14.7372535377771
"445",2012-11-23,0.110800703593025,"Maize","Irrigated","Low N","4",26.8,2.96945885629307,12.8849728984341
"446",2012-11-23,0.1272090200012,"Maize","Irrigated","Low N","2",26.8,3.40920173603216,15.3025718668819
"447",2012-11-23,0.119270609098456,"Maize","Dryland","High N","2",26.8,3.19645232383862,15.9646367567666
"448",2012-11-23,0.111326286751649,"Maize","Irrigated","Low N","3",26.8,2.98354448494419,12.3711062797608
"449",2012-11-23,0.131760558622,"Maize","Irrigated","High N","2",26.8,3.5311829710696,15.4960936862112
"450",2012-11-23,0.134980601173634,"Maize","Irrigated","High N","3",26.8,3.61748011145339,15.75137889508
"451",2012-11-23,0.128283139807305,"Maize","Irrigated","Low N","1",26.8,3.43798814683577,15.0491278764909
"452",2012-11-23,0.110020152239915,"Maize","Irrigated","Median N","4",26.8,2.94854008002972,11.7661641621318
"453",2012-11-23,0.0998827225263505,"Maize","Dryland","Low N","2",26.8,2.67685696370619,12.3323337381056
"454",2012-11-23,0.120862634359651,"Maize","Dryland","High N","3",26.8,3.23911860083865,15.0136911954047
"455",2012-11-23,0.110738112008833,"Maize","Dryland","Median N","1",26.8,2.96778140183672,14.0545943881846
"456",2012-11-23,0.0925423951865383,"Maize","Dryland","High N","1",26.8,2.48013619099923,9.58702668865457
"457",2012-11-24,0.14112280424368,"Maize","Irrigated","Low N","2",27.8,3.9232139579743,19.2257858248562
"458",2012-11-24,0.130190720465733,"Maize","Dryland","Median N","3",27.8,3.61930202894738,16.9015398942286
"459",2012-11-24,0.143303537636357,"Maize","Dryland","High N","4",27.8,3.98383834629072,20.169398829339
"460",2012-11-24,0.129460743788907,"Maize","Irrigated","Median N","3",27.8,3.59900867733162,16.1667834041235
"461",2012-11-24,0.129780310789169,"Maize","Irrigated","High N","1",27.8,3.6078926399389,17.6755176003463
"462",2012-11-24,0.131550282042751,"Maize","Irrigated","High N","4",27.8,3.65709784078848,16.1419281632415
"463",2012-11-24,0.139278182350915,"Maize","Irrigated","Median N","1",27.8,3.87193346935544,17.4825375202939
"464",2012-11-24,0.142757338111494,"Maize","Irrigated","Low N","1",27.8,3.96865399949953,19.0177818759905
"465",2012-11-24,0.135175305042914,"Maize","Dryland","Low N","1",27.8,3.75787348019301,19.1908319635952
"466",2012-11-24,0.105952284646765,"Maize","Dryland","Low N","4",27.8,2.94547351318007,13.0442497657738
"467",2012-11-24,0.130232842087815,"Maize","Dryland","Low N","3",27.8,3.62047301004126,18.483382339154
"468",2012-11-24,0.150314631842319,"Maize","Irrigated","High N","3",27.8,4.17874676521647,19.9301256602965
"469",2012-11-24,0.142088490027415,"Maize","Dryland","Median N","2",27.8,3.95006002276214,21.3057344767764
"470",2012-11-24,0.12205853009669,"Maize","Dryland","Median N","1",27.8,3.39322713668798,17.4478215248726
"471",2012-11-24,0.123890454478605,"Maize","Irrigated","Median N","4",27.8,3.44415463450522,15.210318796637
"472",2012-11-24,0.123443735970801,"Maize","Irrigated","Low N","4",27.8,3.43173585998827,16.3167087584224
"473",2012-11-24,0.133569899074285,"Maize","Dryland","High N","3",27.8,3.71324319426512,18.7269343896698
"474",2012-11-24,0.130167043960826,"Maize","Irrigated","Median N","2",27.8,3.61864382211096,16.5278569103488
"475",2012-11-24,0.130680757007725,"Maize","Dryland","High N","2",27.8,3.63292504481475,19.5975618015814
"476",2012-11-24,0.146578402011811,"Maize","Irrigated","High N","2",27.8,4.07487957592835,19.5709732621396
"477",2012-11-24,0.140093036646898,"Maize","Dryland","Median N","4",27.8,3.89458641878376,18.6318399565608
"478",2012-11-24,0.104747127941783,"Maize","Dryland","High N","1",27.8,2.91197015678157,12.4989968454361
"479",2012-11-24,0.110465401832908,"Maize","Dryland","Low N","2",27.8,3.07093817095484,15.4032719090604
"480",2012-11-24,0.124747037567474,"Maize","Irrigated","Low N","3",27.8,3.46796764437578,15.8390739241365
"481",2012-11-25,0.143829077697545,"Maize","Dryland","Median N","3",29,4.17104325322881,21.0725831474574
"482",2012-11-25,0.157231536415684,"Maize","Irrigated","Low N","1",29,4.55971455605484,23.5774964320453
"483",2012-11-25,0.142580181768845,"Maize","Irrigated","High N","1",29,4.1348252712965,21.8103428716428
"484",2012-11-25,0.154496579540159,"Maize","Dryland","Median N","2",29,4.48040080666461,25.786135283441
"485",2012-11-25,0.136086768348578,"Maize","Irrigated","Low N","4",29,3.94651628210876,20.2632250405311
"486",2012-11-25,0.154327840546366,"Maize","Dryland","Median N","4",29,4.47550737584461,23.1073473324054
"487",2012-11-25,0.146289798291494,"Maize","Irrigated","High N","4",29,4.24240415045333,20.3843323136948
"488",2012-11-25,0.155036588486159,"Maize","Irrigated","Low N","2",29,4.49606106609861,23.7218468909548
"489",2012-11-25,0.154462038837182,"Maize","Irrigated","Median N","1",29,4.47939912627828,21.9619366465722
"490",2012-11-25,0.161396245401623,"Maize","Irrigated","High N","2",29,4.68049111664707,24.2514643787866
"491",2012-11-25,0.142427203890871,"Maize","Dryland","Low N","3",29,4.13038891283526,22.6137712519893
"492",2012-11-25,0.143657038156635,"Maize","Irrigated","Median N","3",29,4.16605410654241,20.3328375106659
"493",2012-11-25,0.147827238405964,"Maize","Dryland","Low N","1",29,4.28698991377296,23.4778218773682
"494",2012-11-25,0.117766352737736,"Maize","Dryland","Low N","4",29,3.41522422939434,16.4594739951681
"495",2012-11-25,0.138167788383298,"Maize","Irrigated","Low N","3",29,4.00686586311564,19.8459397872522
"496",2012-11-25,0.146277163788919,"Maize","Dryland","High N","3",29,4.24203774987865,22.9689721395485
"497",2012-11-25,0.133378948184547,"Maize","Dryland","Median N","1",29,3.86798949735186,21.3158110222244
"498",2012-11-25,0.156869057288882,"Maize","Dryland","High N","4",29,4.54920266137758,24.7186014907166
"499",2012-11-25,0.121048081139466,"Maize","Dryland","Low N","2",29,3.51039435304451,18.9136662621049
"500",2012-11-25,0.165648662511004,"Maize","Irrigated","High N","3",29,4.80381121281912,24.7339368731156
"501",2012-11-25,0.144170297274095,"Maize","Irrigated","Median N","2",29,4.18093862094875,20.7087955312975
"502",2012-11-25,0.116951860697028,"Maize","Dryland","High N","1",29,3.39160396021381,15.89060080565
"503",2012-11-25,0.142090904916994,"Maize","Dryland","High N","2",29,4.12063624259283,23.7181980441742
"504",2012-11-25,0.137760756717295,"Maize","Irrigated","Median N","4",29,3.99506194480156,19.2053807414386
"505",2012-11-26,0.148729800726355,"Maize","Irrigated","Low N","4",25.9,3.85210183881259,24.1153268793437
"506",2012-11-26,0.157467434929356,"Maize","Dryland","Median N","3",25.9,4.07840656467032,25.1509897121277
"507",2012-11-26,0.170434576941408,"Maize","Dryland","High N","4",25.9,4.41425554278247,29.1328570334991
"508",2012-11-26,0.160479171769012,"Maize","Dryland","Low N","1",25.9,4.15641054881741,27.6342324261856
"509",2012-11-26,0.176214088791434,"Maize","Irrigated","High N","2",25.9,4.56394489969814,28.8154092784848
"510",2012-11-26,0.171705734719874,"Maize","Irrigated","Low N","1",25.9,4.44717852924474,28.02467496129
"511",2012-11-26,0.153501052826264,"Maize","Dryland","High N","2",25.9,3.97567726820024,27.6938753123744
"512",2012-11-26,0.158984428503553,"Maize","Dryland","High N","3",25.9,4.11769669824202,27.0866688377905
"513",2012-11-26,0.166904669052904,"Maize","Dryland","Median N","2",25.9,4.32283092847021,30.1089662119112
"514",2012-11-26,0.155380052748522,"Maize","Irrigated","High N","1",25.9,4.02434336618672,25.8346862378295
"515",2012-11-26,0.168950372728638,"Maize","Irrigated","Low N","2",25.9,4.37581465367172,28.0976615446265
"516",2012-11-26,0.158173550587364,"Maize","Irrigated","Median N","2",25.9,4.09669496021273,24.8054904915103
"517",2012-11-26,0.151588539199122,"Maize","Irrigated","Low N","3",25.9,3.92614316525726,23.7720829525094
"518",2012-11-26,0.168562644445835,"Maize","Dryland","Median N","4",25.9,4.36577249114713,27.4731198235526
"519",2012-11-26,0.157853332524363,"Maize","Irrigated","Median N","3",25.9,4.088401312381,24.4212388230469
"520",2012-11-26,0.154621565693926,"Maize","Dryland","Low N","3",25.9,4.00469855147268,26.618469803462
"521",2012-11-26,0.129580420828707,"Maize","Dryland","Low N","4",25.9,3.35613289946351,19.8156068946316
"522",2012-11-26,0.161029314540237,"Maize","Irrigated","High N","4",25.9,4.17065924659214,24.554991560287
"523",2012-11-26,0.151631058955985,"Maize","Irrigated","Median N","4",25.9,3.92724442696001,23.1326251683986
"524",2012-11-26,0.16964589532345,"Maize","Irrigated","Median N","1",25.9,4.39382868887736,26.3557653354496
