"","HarvestDate","Plot","Organ","Block","WaterTreat","NitroTreat","BiomassWeight","NitrogenPerc","NitrogenWeight","Crop"
"1210",2015-12-03,"10","Senesced","2","Irrigated","High N",89.6,NA,NA,"Wheat"
"1211",2015-12-03,"11","Senesced","2","Irrigated","Low N",17.22,0.89,0.153258,"Wheat"
"1212",2015-12-03,"12","Senesced","2","Dryland","Median N",9.2,NA,NA,"Wheat"
"1213",2015-12-03,"13","Senesced","3","Dryland","High N",39.83,NA,NA,"Wheat"
"1214",2015-12-03,"14","Senesced","3","Irrigated","Median N",0,NA,NA,"Wheat"
"1215",2015-12-03,"15","Senesced","3","Irrigated","Low N",62.98,0.73,0.459754,"Wheat"
"1216",2015-12-03,"16","Senesced","3","Dryland","Low N",51.33,1.23,0.631359,"Wheat"
"1217",2015-12-03,"17","Senesced","3","Irrigated","High N",0,NA,NA,"Wheat"
"1218",2015-12-03,"18","Senesced","3","Dryland","Median N",0,NA,NA,"Wheat"
"1219",2015-12-03,"19","Senesced","4","Irrigated","Median N",8.59,NA,NA,"Wheat"
"1220",2015-12-03,"20","Senesced","4","Dryland","Median N",19.15,NA,NA,"Wheat"
"1221",2015-12-03,"21","Senesced","4","Dryland","Low N",24.4,0.69,0.16836,"Wheat"
"1222",2015-12-03,"22","Senesced","4","Irrigated","Low N",90.82,0.82,0.744724,"Wheat"
"1223",2015-12-03,"23","Senesced","4","Irrigated","High N",0,NA,NA,"Wheat"
"1224",2015-12-03,"24","Senesced","4","Dryland","High N",0,NA,NA,"Wheat"
"1225",2015-12-15,"1","Senesced","1","Dryland","High N",84.75,1.15,0.974625,"Wheat"
"1226",2015-12-15,"2","Senesced","1","Irrigated","High N",11.38,NA,NA,"Wheat"
"1227",2015-12-15,"3","Senesced","1","Irrigated","Low N",124.25,0.61,0.757925,"Wheat"
"1228",2015-12-15,"4","Senesced","1","Irrigated","Median N",45.35,NA,NA,"Wheat"
"1229",2015-12-15,"5","Senesced","1","Dryland","Low N",34.87,1.32,0.460284,"Wheat"
"1230",2015-12-15,"6","Senesced","1","Dryland","Median N",17.02,NA,NA,"Wheat"
"1231",2015-12-15,"7","Senesced","2","Irrigated","Median N",45.72,NA,NA,"Wheat"
"1232",2015-12-15,"8","Senesced","2","Dryland","Low N",46.76,0.6,0.28056,"Wheat"
"1233",2015-12-15,"9","Senesced","2","Dryland","High N",173.78,1.55,2.69359,"Wheat"
"1234",2015-12-15,"10","Senesced","2","Irrigated","High N",151.48,NA,NA,"Wheat"
"1235",2015-12-15,"11","Senesced","2","Irrigated","Low N",73.98,0.68,0.503064,"Wheat"
"1236",2015-12-15,"12","Senesced","2","Dryland","Median N",66.52,NA,NA,"Wheat"
"1237",2015-12-15,"13","Senesced","3","Dryland","High N",122.35,0.9,1.10115,"Wheat"
"1238",2015-12-15,"14","Senesced","3","Irrigated","Median N",27.99,NA,NA,"Wheat"
"1239",2015-12-15,"15","Senesced","3","Irrigated","Low N",76.77,0.48,0.368496,"Wheat"
"1240",2015-12-15,"16","Senesced","3","Dryland","Low N",174.92,0.65,1.13698,"Wheat"
"1241",2015-12-15,"17","Senesced","3","Irrigated","High N",61.49,NA,NA,"Wheat"
"1242",2015-12-15,"18","Senesced","3","Dryland","Median N",24.06,NA,NA,"Wheat"
"1243",2015-12-15,"19","Senesced","4","Irrigated","Median N",15.03,NA,NA,"Wheat"
"1244",2015-12-15,"20","Senesced","4","Dryland","Median N",70.95,NA,NA,"Wheat"
"1245",2015-12-15,"21","Senesced","4","Dryland","Low N",37.34,0.61,0.227774,"Wheat"
"1246",2015-12-15,"22","Senesced","4","Irrigated","Low N",149.53,0.55,0.822415,"Wheat"
"1247",2015-12-15,"23","Senesced","4","Irrigated","High N",0,NA,NA,"Wheat"
"1248",2015-12-15,"24","Senesced","4","Dryland","High N",122.76,1.49,1.829124,"Wheat"
"1249",2016-01-06,"1","Senesced","1","Dryland","High N",706.96,1.15,8.13004,"Wheat"
"1250",2016-01-06,"2","Senesced","1","Irrigated","High N",162.93,NA,NA,"Wheat"
"1251",2016-01-06,"3","Senesced","1","Irrigated","Low N",237.35,0.55,1.305425,"Wheat"
"1252",2016-01-06,"4","Senesced","1","Irrigated","Median N",230.31,0.74,1.704294,"Wheat"
"1253",2016-01-06,"5","Senesced","1","Dryland","Low N",148.51,0.57,0.846507,"Wheat"
"1254",2016-01-06,"6","Senesced","1","Dryland","Median N",308.06,0.88,2.710928,"Wheat"
"1255",2016-01-06,"7","Senesced","2","Irrigated","Median N",79.3,0.7,0.5551,"Wheat"
"1256",2016-01-06,"8","Senesced","2","Dryland","Low N",97.95,0.67,0.656265,"Wheat"
"1257",2016-01-06,"9","Senesced","2","Dryland","High N",503.2,1.24,6.23968,"Wheat"
"1258",2016-01-06,"10","Senesced","2","Irrigated","High N",24.33,NA,NA,"Wheat"
"1259",2016-01-06,"11","Senesced","2","Irrigated","Low N",83.17,0.76,0.632092,"Wheat"
"1260",2016-01-06,"12","Senesced","2","Dryland","Median N",224.29,0.86,1.928894,"Wheat"
"1261",2016-01-06,"13","Senesced","3","Dryland","High N",310.31,0.96,2.978976,"Wheat"
"1262",2016-01-06,"14","Senesced","3","Irrigated","Median N",225.42,0.64,1.442688,"Wheat"
"1263",2016-01-06,"15","Senesced","3","Irrigated","Low N",173.29,0.64,1.109056,"Wheat"
"1264",2016-01-06,"16","Senesced","3","Dryland","Low N",337.87,0.58,1.959646,"Wheat"
"1265",2016-01-06,"17","Senesced","3","Irrigated","High N",42.83,NA,NA,"Wheat"
"1266",2016-01-06,"18","Senesced","3","Dryland","Median N",154.23,0.71,1.095033,"Wheat"
"1267",2016-01-06,"19","Senesced","4","Irrigated","Median N",16.95,0.7,0.11865,"Wheat"
"1268",2016-01-06,"20","Senesced","4","Dryland","Median N",227.81,0.96,2.186976,"Wheat"
"1269",2016-01-06,"21","Senesced","4","Dryland","Low N",219.5,0.68,1.4926,"Wheat"
"1270",2016-01-06,"22","Senesced","4","Irrigated","Low N",40.71,0.64,0.260544,"Wheat"
"1271",2016-01-06,"23","Senesced","4","Irrigated","High N",6.08,NA,NA,"Wheat"
"1272",2016-01-06,"24","Senesced","4","Dryland","High N",341.83,1.06,3.623398,"Wheat"
"1273",2016-02-01,"1","Senesced","1","Dryland","High N",620.81,NA,NA,"Wheat"
"1274",2016-02-13,"2","Senesced","1","Irrigated","High N",975.08,NA,NA,"Wheat"
"1275",2016-02-13,"3","Senesced","1","Irrigated","Low N",245.46,NA,NA,"Wheat"
"1276",2016-02-13,"4","Senesced","1","Irrigated","Median N",474.5,NA,NA,"Wheat"
"1277",2016-01-25,"5","Senesced","1","Dryland","Low N",163.7,NA,NA,"Wheat"
"1278",2016-02-01,"6","Senesced","1","Dryland","Median N",222.66,NA,NA,"Wheat"
"1279",2016-02-13,"7","Senesced","2","Irrigated","Median N",534.54,NA,NA,"Wheat"
"1280",2016-01-25,"8","Senesced","2","Dryland","Low N",134.14,NA,NA,"Wheat"
"1281",2016-02-01,"9","Senesced","2","Dryland","High N",487.18,NA,NA,"Wheat"
"1282",2016-02-13,"10","Senesced","2","Irrigated","High N",900.49,NA,NA,"Wheat"
"1283",2016-02-13,"11","Senesced","2","Irrigated","Low N",223.75,NA,NA,"Wheat"
"1284",2016-02-01,"12","Senesced","2","Dryland","Median N",315.21,NA,NA,"Wheat"
"1285",2016-02-01,"13","Senesced","3","Dryland","High N",554.03,NA,NA,"Wheat"
"1286",2016-02-13,"14","Senesced","3","Irrigated","Median N",533.07,NA,NA,"Wheat"
"1287",2016-02-13,"15","Senesced","3","Irrigated","Low N",400.61,NA,NA,"Wheat"
"1288",2016-01-25,"16","Senesced","3","Dryland","Low N",219.79,NA,NA,"Wheat"
"1289",2016-02-13,"17","Senesced","3","Irrigated","High N",974.9,NA,NA,"Wheat"
"1290",2016-02-01,"18","Senesced","3","Dryland","Median N",319.1,NA,NA,"Wheat"
"1291",2016-02-13,"19","Senesced","4","Irrigated","Median N",413.67,NA,NA,"Wheat"
"1292",2016-02-01,"20","Senesced","4","Dryland","Median N",281.56,NA,NA,"Wheat"
"1293",2016-01-25,"21","Senesced","4","Dryland","Low N",170.62,NA,NA,"Wheat"
"1294",2016-02-13,"22","Senesced","4","Irrigated","Low N",243.61,NA,NA,"Wheat"
"1295",2016-02-13,"23","Senesced","4","Irrigated","High N",831.92,NA,NA,"Wheat"
"1296",2016-02-01,"24","Senesced","4","Dryland","High N",585.66,NA,NA,"Wheat"
"1297",2015-10-29,"1","Grain","1","Dryland","High N",0,NA,NA,"Wheat"
"1298",2015-10-29,"2","Grain","1","Irrigated","High N",0,NA,NA,"Wheat"
"1299",2015-10-29,"3","Grain","1","Irrigated","Low N",0,NA,NA,"Wheat"
"1300",2015-10-29,"4","Grain","1","Irrigated","Median N",0,NA,NA,"Wheat"
"1301",2015-10-29,"5","Grain","1","Dryland","Low N",0,NA,NA,"Wheat"
"1302",2015-10-29,"6","Grain","1","Dryland","Median N",0,NA,NA,"Wheat"
"1303",2015-10-29,"7","Grain","2","Irrigated","Median N",0,NA,NA,"Wheat"
"1304",2015-10-29,"8","Grain","2","Dryland","Low N",0,NA,NA,"Wheat"
"1305",2015-10-29,"9","Grain","2","Dryland","High N",0,NA,NA,"Wheat"
"1306",2015-10-29,"10","Grain","2","Irrigated","High N",0,NA,NA,"Wheat"
"1307",2015-10-29,"11","Grain","2","Irrigated","Low N",0,NA,NA,"Wheat"
"1308",2015-10-29,"12","Grain","2","Dryland","Median N",0,NA,NA,"Wheat"
"1309",2015-10-29,"13","Grain","3","Dryland","High N",0,NA,NA,"Wheat"
"1310",2015-10-29,"14","Grain","3","Irrigated","Median N",0,NA,NA,"Wheat"
"1311",2015-10-29,"15","Grain","3","Irrigated","Low N",0,NA,NA,"Wheat"
"1312",2015-10-29,"16","Grain","3","Dryland","Low N",0,NA,NA,"Wheat"
"1313",2015-10-29,"17","Grain","3","Irrigated","High N",0,NA,NA,"Wheat"
"1314",2015-10-29,"18","Grain","3","Dryland","Median N",0,NA,NA,"Wheat"
"1315",2015-10-29,"19","Grain","4","Irrigated","Median N",0,NA,NA,"Wheat"
"1316",2015-10-29,"20","Grain","4","Dryland","Median N",0,NA,NA,"Wheat"
"1317",2015-10-29,"21","Grain","4","Dryland","Low N",0,NA,NA,"Wheat"
"1318",2015-10-29,"22","Grain","4","Irrigated","Low N",0,NA,NA,"Wheat"
"1319",2015-10-29,"23","Grain","4","Irrigated","High N",0,NA,NA,"Wheat"
"1320",2015-10-29,"24","Grain","4","Dryland","High N",0,NA,NA,"Wheat"
"1321",2015-11-19,"1","Grain","1","Dryland","High N",0,NA,NA,"Wheat"
"1322",2015-11-19,"2","Grain","1","Irrigated","High N",0,NA,NA,"Wheat"
"1323",2015-11-19,"3","Grain","1","Irrigated","Low N",0,NA,NA,"Wheat"
"1324",2015-11-19,"4","Grain","1","Irrigated","Median N",0,NA,NA,"Wheat"
"1325",2015-11-19,"5","Grain","1","Dryland","Low N",0,NA,NA,"Wheat"
"1326",2015-11-19,"6","Grain","1","Dryland","Median N",0,NA,NA,"Wheat"
"1327",2015-11-19,"7","Grain","2","Irrigated","Median N",0,NA,NA,"Wheat"
"1328",2015-11-19,"8","Grain","2","Dryland","Low N",0,NA,NA,"Wheat"
"1329",2015-11-19,"9","Grain","2","Dryland","High N",0,NA,NA,"Wheat"
"1330",2015-11-19,"10","Grain","2","Irrigated","High N",0,NA,NA,"Wheat"
"1331",2015-11-19,"11","Grain","2","Irrigated","Low N",0,NA,NA,"Wheat"
"1332",2015-11-19,"12","Grain","2","Dryland","Median N",0,NA,NA,"Wheat"
"1333",2015-11-19,"13","Grain","3","Dryland","High N",0,NA,NA,"Wheat"
"1334",2015-11-19,"14","Grain","3","Irrigated","Median N",0,NA,NA,"Wheat"
"1335",2015-11-19,"15","Grain","3","Irrigated","Low N",0,NA,NA,"Wheat"
"1336",2015-11-19,"16","Grain","3","Dryland","Low N",0,NA,NA,"Wheat"
"1337",2015-11-19,"17","Grain","3","Irrigated","High N",0,NA,NA,"Wheat"
"1338",2015-11-19,"18","Grain","3","Dryland","Median N",0,NA,NA,"Wheat"
"1339",2015-11-19,"19","Grain","4","Irrigated","Median N",0,NA,NA,"Wheat"
"1340",2015-11-19,"20","Grain","4","Dryland","Median N",0,NA,NA,"Wheat"
"1341",2015-11-19,"21","Grain","4","Dryland","Low N",0,NA,NA,"Wheat"
"1342",2015-11-19,"22","Grain","4","Irrigated","Low N",0,NA,NA,"Wheat"
"1343",2015-11-19,"23","Grain","4","Irrigated","High N",0,NA,NA,"Wheat"
"1344",2015-11-19,"24","Grain","4","Dryland","High N",0,NA,NA,"Wheat"
"1345",2015-12-03,"1","Grain","1","Dryland","High N",0,NA,NA,"Wheat"
"1346",2015-12-03,"2","Grain","1","Irrigated","High N",0,NA,NA,"Wheat"
"1347",2015-12-03,"3","Grain","1","Irrigated","Low N",0,NA,NA,"Wheat"
"1348",2015-12-03,"4","Grain","1","Irrigated","Median N",0,NA,NA,"Wheat"
"1349",2015-12-03,"5","Grain","1","Dryland","Low N",0,NA,NA,"Wheat"
"1350",2015-12-03,"6","Grain","1","Dryland","Median N",0,NA,NA,"Wheat"
"1351",2015-12-03,"7","Grain","2","Irrigated","Median N",0,NA,NA,"Wheat"
"1352",2015-12-03,"8","Grain","2","Dryland","Low N",0,NA,NA,"Wheat"
"1353",2015-12-03,"9","Grain","2","Dryland","High N",0,NA,NA,"Wheat"
"1354",2015-12-03,"10","Grain","2","Irrigated","High N",0,NA,NA,"Wheat"
"1355",2015-12-03,"11","Grain","2","Irrigated","Low N",0,NA,NA,"Wheat"
"1356",2015-12-03,"12","Grain","2","Dryland","Median N",0,NA,NA,"Wheat"
"1357",2015-12-03,"13","Grain","3","Dryland","High N",0,NA,NA,"Wheat"
"1358",2015-12-03,"14","Grain","3","Irrigated","Median N",0,NA,NA,"Wheat"
"1359",2015-12-03,"15","Grain","3","Irrigated","Low N",0,NA,NA,"Wheat"
"1360",2015-12-03,"16","Grain","3","Dryland","Low N",0,NA,NA,"Wheat"
"1361",2015-12-03,"17","Grain","3","Irrigated","High N",0,NA,NA,"Wheat"
"1362",2015-12-03,"18","Grain","3","Dryland","Median N",0,NA,NA,"Wheat"
"1363",2015-12-03,"19","Grain","4","Irrigated","Median N",0,NA,NA,"Wheat"
"1364",2015-12-03,"20","Grain","4","Dryland","Median N",0,NA,NA,"Wheat"
"1365",2015-12-03,"21","Grain","4","Dryland","Low N",0,NA,NA,"Wheat"
"1366",2015-12-03,"22","Grain","4","Irrigated","Low N",0,NA,NA,"Wheat"
"1367",2015-12-03,"23","Grain","4","Irrigated","High N",0,NA,NA,"Wheat"
"1368",2015-12-03,"24","Grain","4","Dryland","High N",0,NA,NA,"Wheat"
"1369",2015-12-15,"1","Grain","1","Dryland","High N",0,NA,NA,"Wheat"
"1370",2015-12-15,"2","Grain","1","Irrigated","High N",0,NA,NA,"Wheat"
"1371",2015-12-15,"3","Grain","1","Irrigated","Low N",0,NA,NA,"Wheat"
"1372",2015-12-15,"4","Grain","1","Irrigated","Median N",0,NA,NA,"Wheat"
"1373",2015-12-15,"5","Grain","1","Dryland","Low N",0,NA,NA,"Wheat"
"1374",2015-12-15,"6","Grain","1","Dryland","Median N",0,NA,NA,"Wheat"
"1375",2015-12-15,"7","Grain","2","Irrigated","Median N",0,NA,NA,"Wheat"
"1376",2015-12-15,"8","Grain","2","Dryland","Low N",0,NA,NA,"Wheat"
"1377",2015-12-15,"9","Grain","2","Dryland","High N",0,NA,NA,"Wheat"
"1378",2015-12-15,"10","Grain","2","Irrigated","High N",0,NA,NA,"Wheat"
"1379",2015-12-15,"11","Grain","2","Irrigated","Low N",0,NA,NA,"Wheat"
"1380",2015-12-15,"12","Grain","2","Dryland","Median N",0,NA,NA,"Wheat"
"1381",2015-12-15,"13","Grain","3","Dryland","High N",0,NA,NA,"Wheat"
"1382",2015-12-15,"14","Grain","3","Irrigated","Median N",0,NA,NA,"Wheat"
"1383",2015-12-15,"15","Grain","3","Irrigated","Low N",0,NA,NA,"Wheat"
"1384",2015-12-15,"16","Grain","3","Dryland","Low N",0,NA,NA,"Wheat"
"1385",2015-12-15,"17","Grain","3","Irrigated","High N",0,NA,NA,"Wheat"
"1386",2015-12-15,"18","Grain","3","Dryland","Median N",0,NA,NA,"Wheat"
"1387",2015-12-15,"19","Grain","4","Irrigated","Median N",0,NA,NA,"Wheat"
"1388",2015-12-15,"20","Grain","4","Dryland","Median N",0,NA,NA,"Wheat"
"1389",2015-12-15,"21","Grain","4","Dryland","Low N",0,NA,NA,"Wheat"
"1390",2015-12-15,"22","Grain","4","Irrigated","Low N",0,NA,NA,"Wheat"
"1391",2015-12-15,"23","Grain","4","Irrigated","High N",0,NA,NA,"Wheat"
"1392",2015-12-15,"24","Grain","4","Dryland","High N",0,NA,NA,"Wheat"
"1393",2016-01-06,"1","Grain","1","Dryland","High N",1871.75,2.42,45.29635,"Wheat"
"1394",2016-01-06,"2","Grain","1","Irrigated","High N",6605.34,2.35,155.22549,"Wheat"
"1395",2016-01-06,"3","Grain","1","Irrigated","Low N",3585.53,1.63,58.444139,"Wheat"
"1396",2016-01-06,"4","Grain","1","Irrigated","Median N",3658.36,1.73,63.289628,"Wheat"
"1397",2016-01-06,"5","Grain","1","Dryland","Low N",1887.02,1.67,31.513234,"Wheat"
"1398",2016-01-06,"6","Grain","1","Dryland","Median N",3461.82,1.91,66.120762,"Wheat"
"1399",2016-01-06,"7","Grain","2","Irrigated","Median N",3253.33,1.67,54.330611,"Wheat"
"1400",2016-01-06,"8","Grain","2","Dryland","Low N",1737.75,1.61,27.977775,"Wheat"
"1401",2016-01-06,"9","Grain","2","Dryland","High N",4211.16,2.4,101.06784,"Wheat"
"1402",2016-01-06,"10","Grain","2","Irrigated","High N",5538.53,2.19,121.293807,"Wheat"
"1403",2016-01-06,"11","Grain","2","Irrigated","Low N",2246.97,1.48,33.255156,"Wheat"
"1404",2016-01-06,"12","Grain","2","Dryland","Median N",3773.1,1.69,63.76539,"Wheat"
"1405",2016-01-06,"13","Grain","3","Dryland","High N",4359.38,2.07,90.239166,"Wheat"
"1406",2016-01-06,"14","Grain","3","Irrigated","Median N",3323.61,1.56,51.848316,"Wheat"
"1407",2016-01-06,"15","Grain","3","Irrigated","Low N",3551.64,1.54,54.695256,"Wheat"
"1408",2016-01-06,"16","Grain","3","Dryland","Low N",3325.22,1.69,56.196218,"Wheat"
"1409",2016-01-06,"17","Grain","3","Irrigated","High N",6429.69,2.03,130.522707,"Wheat"
"1410",2016-01-06,"18","Grain","3","Dryland","Median N",3064.89,1.64,50.264196,"Wheat"
"1411",2016-01-06,"19","Grain","4","Irrigated","Median N",3032.81,1.58,47.918398,"Wheat"
"1412",2016-01-06,"20","Grain","4","Dryland","Median N",3009.19,2.04,61.387476,"Wheat"
"1413",2016-01-06,"21","Grain","4","Dryland","Low N",2866.31,1.69,48.440639,"Wheat"
"1414",2016-01-06,"22","Grain","4","Irrigated","Low N",3133.11,1.66,52.009626,"Wheat"
"1415",2016-01-06,"23","Grain","4","Irrigated","High N",5706.85,2.02,115.27837,"Wheat"
"1416",2016-01-06,"24","Grain","4","Dryland","High N",5240.02,2.29,119.996458,"Wheat"
"1417",2016-02-01,"1","Grain","1","Dryland","High N",5407.22,2.45,132.47689,"Wheat"
"1418",2016-02-13,"2","Grain","1","Irrigated","High N",9450.99,2.29,216.427671,"Wheat"
"1419",2016-02-13,"3","Grain","1","Irrigated","Low N",3434.46,1.81,62.163726,"Wheat"
"1420",2016-02-13,"4","Grain","1","Irrigated","Median N",5703.72,1.78,101.526216,"Wheat"
"1421",2016-01-25,"5","Grain","1","Dryland","Low N",2549.57,1.66,42.322862,"Wheat"
"1422",2016-02-01,"6","Grain","1","Dryland","Median N",3859.33,1.78,68.696074,"Wheat"
"1423",2016-02-13,"7","Grain","2","Irrigated","Median N",5643.11,1.78,100.447358,"Wheat"
"1424",2016-01-25,"8","Grain","2","Dryland","Low N",2069.55,1.69,34.975395,"Wheat"
"1425",2016-02-01,"9","Grain","2","Dryland","High N",4779.44,2.56,122.353664,"Wheat"
"1426",2016-02-13,"10","Grain","2","Irrigated","High N",9406.96,2.22,208.834512,"Wheat"
"1427",2016-02-13,"11","Grain","2","Irrigated","Low N",2677.19,1.84,49.260296,"Wheat"
"1428",2016-02-01,"12","Grain","2","Dryland","Median N",4186.39,1.73,72.424547,"Wheat"
"1429",2016-02-01,"13","Grain","3","Dryland","High N",4887.09,2.42,118.267578,"Wheat"
"1430",2016-02-13,"14","Grain","3","Irrigated","Median N",6086.82,1.7,103.47594,"Wheat"
"1431",2016-02-13,"15","Grain","3","Irrigated","Low N",4612.41,1.68,77.488488,"Wheat"
"1432",2016-01-25,"16","Grain","3","Dryland","Low N",2923.12,1.74,50.862288,"Wheat"
"1433",2016-02-13,"17","Grain","3","Irrigated","High N",9047.9,2.13,192.72027,"Wheat"
"1434",2016-02-01,"18","Grain","3","Dryland","Median N",4125.49,1.73,71.370977,"Wheat"
"1435",2016-02-13,"19","Grain","4","Irrigated","Median N",5153.89,1.61,82.977629,"Wheat"
"1436",2016-02-01,"20","Grain","4","Dryland","Median N",3478.71,1.88,65.399748,"Wheat"
"1437",2016-01-25,"21","Grain","4","Dryland","Low N",2494.59,1.93,48.145587,"Wheat"
"1438",2016-02-13,"22","Grain","4","Irrigated","Low N",4266.81,1.85,78.935985,"Wheat"
"1439",2016-02-13,"23","Grain","4","Irrigated","High N",8407.32,2.06,173.190792,"Wheat"
"1440",2016-02-01,"24","Grain","4","Dryland","High N",6192.92,2.32,143.675744,"Wheat"
"1441",2015-10-29,"1","Rachis","1","Dryland","High N",0,NA,NA,"Wheat"
"1442",2015-10-29,"2","Rachis","1","Irrigated","High N",0,NA,NA,"Wheat"
"1443",2015-10-29,"3","Rachis","1","Irrigated","Low N",0,NA,NA,"Wheat"
"1444",2015-10-29,"4","Rachis","1","Irrigated","Median N",0,NA,NA,"Wheat"
"1445",2015-10-29,"5","Rachis","1","Dryland","Low N",0,NA,NA,"Wheat"
"1446",2015-10-29,"6","Rachis","1","Dryland","Median N",0,NA,NA,"Wheat"
"1447",2015-10-29,"7","Rachis","2","Irrigated","Median N",0,NA,NA,"Wheat"
"1448",2015-10-29,"8","Rachis","2","Dryland","Low N",0,NA,NA,"Wheat"
"1449",2015-10-29,"9","Rachis","2","Dryland","High N",0,NA,NA,"Wheat"
"1450",2015-10-29,"10","Rachis","2","Irrigated","High N",0,NA,NA,"Wheat"
"1451",2015-10-29,"11","Rachis","2","Irrigated","Low N",0,NA,NA,"Wheat"
"1452",2015-10-29,"12","Rachis","2","Dryland","Median N",0,NA,NA,"Wheat"
"1453",2015-10-29,"13","Rachis","3","Dryland","High N",0,NA,NA,"Wheat"
"1454",2015-10-29,"14","Rachis","3","Irrigated","Median N",0,NA,NA,"Wheat"
"1455",2015-10-29,"15","Rachis","3","Irrigated","Low N",0,NA,NA,"Wheat"
"1456",2015-10-29,"16","Rachis","3","Dryland","Low N",0,NA,NA,"Wheat"
"1457",2015-10-29,"17","Rachis","3","Irrigated","High N",0,NA,NA,"Wheat"
"1458",2015-10-29,"18","Rachis","3","Dryland","Median N",0,NA,NA,"Wheat"
"1459",2015-10-29,"19","Rachis","4","Irrigated","Median N",0,NA,NA,"Wheat"
"1460",2015-10-29,"20","Rachis","4","Dryland","Median N",0,NA,NA,"Wheat"
"1461",2015-10-29,"21","Rachis","4","Dryland","Low N",0,NA,NA,"Wheat"
"1462",2015-10-29,"22","Rachis","4","Irrigated","Low N",0,NA,NA,"Wheat"
"1463",2015-10-29,"23","Rachis","4","Irrigated","High N",0,NA,NA,"Wheat"
"1464",2015-10-29,"24","Rachis","4","Dryland","High N",0,NA,NA,"Wheat"
"1465",2015-11-19,"1","Rachis","1","Dryland","High N",0,NA,NA,"Wheat"
"1466",2015-11-19,"2","Rachis","1","Irrigated","High N",0,NA,NA,"Wheat"
"1467",2015-11-19,"3","Rachis","1","Irrigated","Low N",0,NA,NA,"Wheat"
"1468",2015-11-19,"4","Rachis","1","Irrigated","Median N",0,NA,NA,"Wheat"
"1469",2015-11-19,"5","Rachis","1","Dryland","Low N",0,NA,NA,"Wheat"
"1470",2015-11-19,"6","Rachis","1","Dryland","Median N",0,NA,NA,"Wheat"
"1471",2015-11-19,"7","Rachis","2","Irrigated","Median N",0,NA,NA,"Wheat"
"1472",2015-11-19,"8","Rachis","2","Dryland","Low N",0,NA,NA,"Wheat"
"1473",2015-11-19,"9","Rachis","2","Dryland","High N",0,NA,NA,"Wheat"
"1474",2015-11-19,"10","Rachis","2","Irrigated","High N",0,NA,NA,"Wheat"
"1475",2015-11-19,"11","Rachis","2","Irrigated","Low N",0,NA,NA,"Wheat"
"1476",2015-11-19,"12","Rachis","2","Dryland","Median N",0,NA,NA,"Wheat"
"1477",2015-11-19,"13","Rachis","3","Dryland","High N",0,NA,NA,"Wheat"
"1478",2015-11-19,"14","Rachis","3","Irrigated","Median N",0,NA,NA,"Wheat"
"1479",2015-11-19,"15","Rachis","3","Irrigated","Low N",0,NA,NA,"Wheat"
"1480",2015-11-19,"16","Rachis","3","Dryland","Low N",0,NA,NA,"Wheat"
"1481",2015-11-19,"17","Rachis","3","Irrigated","High N",0,NA,NA,"Wheat"
"1482",2015-11-19,"18","Rachis","3","Dryland","Median N",0,NA,NA,"Wheat"
"1483",2015-11-19,"19","Rachis","4","Irrigated","Median N",0,NA,NA,"Wheat"
"1484",2015-11-19,"20","Rachis","4","Dryland","Median N",0,NA,NA,"Wheat"
"1485",2015-11-19,"21","Rachis","4","Dryland","Low N",0,NA,NA,"Wheat"
"1486",2015-11-19,"22","Rachis","4","Irrigated","Low N",0,NA,NA,"Wheat"
"1487",2015-11-19,"23","Rachis","4","Irrigated","High N",0,NA,NA,"Wheat"
"1488",2015-11-19,"24","Rachis","4","Dryland","High N",0,NA,NA,"Wheat"
"1489",2015-12-03,"1","Rachis","1","Dryland","High N",1488.16,2.15,31.99544,"Wheat"
"1490",2015-12-03,"2","Rachis","1","Irrigated","High N",1320.43,2.32,30.633976,"Wheat"
"1491",2015-12-03,"3","Rachis","1","Irrigated","Low N",929.07,1.75,16.258725,"Wheat"
"1492",2015-12-03,"4","Rachis","1","Irrigated","Median N",963.18,1.98,19.070964,"Wheat"
"1493",2015-12-03,"5","Rachis","1","Dryland","Low N",646.36,1.66,10.729576,"Wheat"
"1494",2015-12-03,"6","Rachis","1","Dryland","Median N",1044.89,1.85,19.330465,"Wheat"
"1495",2015-12-03,"7","Rachis","2","Irrigated","Median N",1073.19,1.95,20.927205,"Wheat"
"1496",2015-12-03,"8","Rachis","2","Dryland","Low N",730.27,1.59,11.611293,"Wheat"
"1497",2015-12-03,"9","Rachis","2","Dryland","High N",1519.26,1.97,29.929422,"Wheat"
"1498",2015-12-03,"10","Rachis","2","Irrigated","High N",922.5,2.48,22.878,"Wheat"
"1499",2015-12-03,"11","Rachis","2","Irrigated","Low N",655.54,1.8,11.79972,"Wheat"
"1500",2015-12-03,"12","Rachis","2","Dryland","Median N",1162.54,1.83,21.274482,"Wheat"
"1501",2015-12-03,"13","Rachis","3","Dryland","High N",1555.44,1.95,30.33108,"Wheat"
"1502",2015-12-03,"14","Rachis","3","Irrigated","Median N",980.06,1.82,17.837092,"Wheat"
"1503",2015-12-03,"15","Rachis","3","Irrigated","Low N",971.62,1.79,17.391998,"Wheat"
"1504",2015-12-03,"16","Rachis","3","Dryland","Low N",1233.73,1.83,22.577259,"Wheat"
"1505",2015-12-03,"17","Rachis","3","Irrigated","High N",919.88,2.42,22.261096,"Wheat"
"1506",2015-12-03,"18","Rachis","3","Dryland","Median N",1053.73,1.72,18.124156,"Wheat"
